"14908","34775","Standard","A3A","2022-01-01 04:05:48",NULL,"37950","A","3","A"
"14908","34778","Standard","A9B","2022-01-01 03:30:38",NULL,"37950","A","9","B"
"14908","28243","Standard","A2B","2022-01-01 04:12:46",NULL,"39036","A","2","B"
"14908","28261","Standard","A5B","2022-01-01 03:55:25",NULL,"39036","A","5","B"
"14908","30904","Standard","A1A","2022-01-01 04:22:00",NULL,"39036","A","1","A"
"14908","28281","Standard","A4B","2022-01-01 04:02:08",NULL,"40091","A","4","B"
"14908","26704","Standard","A10B","2022-01-01 03:28:52",NULL,"40492","A","10","B"
"14908","30917","Standard","A3C","2022-01-01 04:10:32",NULL,"43158","A","3","C"
"14908","34735","Standard","A6A","2022-01-01 03:51:48",NULL,"44144","A","6","A"
"14908","26638","Standard","A2A","2022-01-01 04:15:02",NULL,"44516","A","2","A"
"14908","30999","Standard","A7B","2022-01-01 03:45:32",NULL,"44516","A","7","B"
"14908","34755","Standard","A6B","2022-01-01 03:49:24",NULL,"46626","A","6","B"
"14908","10962","Standard","A11C","2022-01-01 04:40:15",NULL,"48287","A","11","C"
"14908","30911","Standard","A3B","2022-01-01 04:06:20",NULL,"4929","A","3","B"
"14908","34810","Standard","A10B","2022-01-01 03:28:54",NULL,"49800","A","10","B"
"14908","26636","Standard","A2A","2022-01-01 04:15:10",NULL,"52460","A","2","A"
"14908","27978","Standard","A9A","2022-01-01 03:35:45",NULL,"53119","A","9","A"
"14908","30902","Standard","A2B","2022-01-01 04:12:52",NULL,"53119","A","2","B"
"14908","41031","Standard","A12C","2022-01-01 03:16:24",NULL,"53119","A","12","C"
"14908","26634","Standard","A2A","2022-01-01 04:14:53",NULL,"53523","A","2","A"
"14908","27964","Standard","A3B","2022-01-01 04:06:22",NULL,"53523","A","3","B"
"14908","28241","Standard","A2C","2022-01-01 04:10:46",NULL,"54039","A","2","C"
"14908","28321","Standard","A9A","2022-01-01 03:36:03",NULL,"54039","A","9","A"
"14908","30979","Standard","A6B","2022-01-01 03:49:10",NULL,"54039","A","6","B"
"14908","34773","Standard","A4C","2022-01-01 03:58:21",NULL,"54039","A","4","C"
"14908","26623","Standard","A3C","2022-01-01 04:10:30",NULL,"54309","A","3","C"
"14908","27954","Standard","A6C","2022-01-01 03:48:26",NULL,"54309","A","6","C"
"14908","28330","Standard","A9B","2022-01-01 03:36:52",NULL,"54309","A","9","B"
"14908","34729","Standard","A3A","2022-01-01 04:05:55",NULL,"5521","A","3","A"
"14908","27947","Standard","A8A","2022-01-01 03:34:37",NULL,"56038","A","8","A"
"14908","27950","Standard","A8B","2022-01-01 03:41:11",NULL,"56038","A","8","B"
"14908","27970","Standard","A1C","2022-01-01 04:22:10",NULL,"56038","A","1","C"
"14908","27995","Standard","A11B","2022-01-01 03:27:11",NULL,"56038","A","11","B"
"14908","28320","Standard","A7C","2022-01-01 03:42:51",NULL,"56038","A","7","C"
"14908","29979","Standard","A7B","2022-01-01 03:45:24",NULL,"56038","A","7","B"
"14908","34751","Standard","A6B","2022-01-01 03:49:06",NULL,"56038","A","6","B"
"14908","30965","Standard","A4A","2022-01-01 04:04:58",NULL,"56363","A","4","A"
